idsbr;nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;status_perusahaan;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;latitude;longitude;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;kegiatan_usahanya;kategori;KBLI;hasilgc
3912164;ELECTRONIC INDONESIA;JL.BIAK NO.29 A-B-C, CIDENG;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InJ1MGFBeDkzaGF0OWl0K2o5bWNtc2c9PSIsInZhbHVlIjoiUTFrcDMxZXcwVytTRmc0VE1QdURRQT09IiwibWFjIjoiY2NkZWZjMGVmYTkzMjAyODk5NzA5Y2IxZmUxMDUxM2YyYzM2NDUzNDllYThlMjA4NGRkOGQwZWY3N2E5ZTc3ZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46491];;;26/10/2025;UMKM;Dir Pajak;-6,167408;106,807965;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
3914031;BANK MAYBANK INDONESIA TBK.;GEDUNG PUSAT NIAGA ROXYMAS KH. HASYIM ASHARI 125;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IkwyN2xNdjVFS0w1VHFZTVhzTVRkeWc9PSIsInZhbHVlIjoiaERSNHBZcitPd0c5T3liMzFjM3d4dz09IiwibWFjIjoiMmVmMGFkY2NhMjk2NzcyZDdjMmY4ZWYxNTVkNDc4ZWQzODEzNTIwNzJhNjMzYWJjNDZiNDRiOTg0MWFlMGQ5ZiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: K, KBLI: 64121];;;26/10/2025;UMKM;Dir Pajak;-6,1664156;106,8031919;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39141965;WARUNG AZZAM <WIWI PERTIWI>;Klinik Hati, Jalan Brantas, RW 01, Cideng, Gambir, Jakarta Pusat, RT 18/RW 1;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ik9CZFVhbFR4bGI5bmorNjNZc3gycnc9PSIsInZhbHVlIjoiNHFZd0t1T3hPenJlNGd3MnJleWJzdz09IiwibWFjIjoiYzE2MWE5ODBkN2ZiODg3ODFiNzk1Y2EzZDg5NTBiN2NjYzgzNzg5MDNlNDZiNmFjMzYyNDMwNzZkODU4N2E2NCIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,17916695;106,810787;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39141969;WARKOP AMRI <AMRILLAH>;Jalan Tanjung Selor, RW 06, Cideng, Gambir, Jakarta Pusat,, RT 17/RW 6;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ik5tRG1XdElGSEZzWlVMcGFIcXIrS0E9PSIsInZhbHVlIjoidEJ3S052aEVlR1lLeE11Q0pnZlNndz09IiwibWFjIjoiZjc0MzNhNjYyNWY4ZmJlYmU5NzY1Yzk1ZTI5MjRkZjk5YjdiZGMzMjYyN2M4OWI4ZjI0NGE0YjBiMjE0YzUxOCIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,1676557;106,8025491;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39141980;WARUNG NASI UDUK TINI <SUHARTINI>;Jl. Kmp bakti, RT 4/RW 7;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjQxK2ZNalQ2aFlrQnZVYXFob0g2R2c9PSIsInZhbHVlIjoiZ1p4dWZiRkkvOWxSdkVHRG5JWWFGUT09IiwibWFjIjoiZjAxYzlhNTc1MGRmZmZlMzBhMmY4ZjhhMDU4OWU0ZDJlZGJhMDIxMzg5YTNiNzA0MTMyYjRjMmM4ZWU4ZDEwMSIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,167071116;106,8022277;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39141983;WARUNG MAKANAN DAN MINUMAN SIAP SAJI <SITI ZAENAB>;Kmp. Bakti Raya no. 44, RT 1/RW 7;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlVBWHpNM1pRYkpZSDhER0s5cVhlY2c9PSIsInZhbHVlIjoiRTVpUG1DclpNajFVRzcvWEV5Vk9zUT09IiwibWFjIjoiZTEyMjhkODA1MmE0OTc4YTlkYzYyYWU5ZTllNDMzZWE4YTdlYmUzY2FmZjljYTY4ZTdjMDMxNThkZjEwMGNlYiIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,166423048;106,8011818;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39141984;YONAZ BERKAH <SRI YUNIARTI>;JL. CIDENG BARAT DLM NO 12, RT 7/RW 10;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjIxSXg4dlA1MHZtOU56cldkRGU0YlE9PSIsInZhbHVlIjoiMkhOcG85bTk2c0RYbVNtQUE2Yk1BUT09IiwibWFjIjoiMzRlY2Y2YzJhNDEwY2U4MGE5MDBmNWYyNDJkYjE0YTg4M2YyZTM0Y2E3YTQ5NjUyM2U0Y2E5MTYzMzUyZGYxNCIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,1573177;106,810909;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39141988;BAKMIE AYAM IBU TIA <SETIA RAHAYU>;Pasar Gang VII Petojo Selatan, RT 3/RW 4;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlBKZUdDWlo2U3V4Q1IwVzQ2Mng5THc9PSIsInZhbHVlIjoiVzlZa3JpQnlJTnM4SGk1R25MQzRjZz09IiwibWFjIjoiMTM4ZjdkYTFkMTRjY2U5YmI5NjgwYWZiNGVhZWUwMWM4OTZjMTg5MzQ2ZDc5MjA2Yzk4ZmMyMTlhMjMyMTY4NSIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,169436823;106,808678;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39181349;KANTIN ASIH <WAGINEM PUTRIASIH>;jl. cilamaya, RT 1/RW 1;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InB1THJnYkYzb3NUSVg2VGZkUGo2ekE9PSIsInZhbHVlIjoiVlFVN0kvdXRPTzBOOER1WHR5Q0xlZz09IiwibWFjIjoiZGM2MjgzOTA4OGMyN2NlYmYzM2U4MTU5ZTU3YmM0NDliNjg0ZDgzNmNkOWNmYzNhODZiNDQyOGY4ZWRmNGZlZCIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,1792142;106,8109569;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39181351;MAME CAFE <ERLI ERLAWATI>;JL BELAWAN, RT 11/RW 3;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlNVRTNpKzhCTlFIaFdoK0J3d1pzQ2c9PSIsInZhbHVlIjoiRTlPNDlvamZEaW4vM0pCN01tcVhNdz09IiwibWFjIjoiM2UzODU2NGNmMjM3YmE5OGUzYjk0MjU1ZmY1MThkM2EyNTRmZjI0OTc0MGYzOTc3MmI0ZjM4NjU4ZTg3MWFmMCIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,1754487;106,8076079;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
3920412;BUMI JAYA BERSAMA;JL. JATI BARU NO. 76, CIDENG;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ild4cktCS2pTeXRSU3lVb0p2TEhjVXc9PSIsInZhbHVlIjoiODlqUlI2M2I0Q2hYV0JSYnNrUnlnQT09IiwibWFjIjoiYWFiMWRlM2UzMTM2MDhkZjI0NzZkNDBmMmU3NzdjODBmMzIzNTY5ZTYxN2YxN2JlNTQyYjNjMDJiYTkzYTQ3MSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: S, KBLI: 96990];;;26/10/2025;UMKM;Dir Pajak;-6,1838906;106,8113457;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39222772;KUE PUTU MEDAN DELI <MUHAMMAD LATIF>;Jalan Biak ( JP 16 ), RT 8/RW 6;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InZlTVJZYXNxNUlSWEVwR3AvVFBIYUE9PSIsInZhbHVlIjoidHcxbHRDWnY5S3ExOFk5Yjk1dGY1QT09IiwibWFjIjoiZTFkNzA4N2I5MDY5MjFhZTk5MmM0ZjI3OThhMzIzMjllMTFjY2NiMWRiODgzNmZkMTllYzVkODZkNDM0NjM0OSIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,170008305;106,8061391;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
3943980;DEPOT AJA INDONESIA;GRAHA WHITE HORSE, JL TANJUNG SELOR;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjhYMDhqbzBEb1RleWtaS1JxZXp1alE9PSIsInZhbHVlIjoiRW1RZ3ExalJBejRRMlgyRDVoME5ldz09IiwibWFjIjoiYmUzMDA0MGJhYWRkMDgzMjdkMTQwZDcwYjZlZjMwMmYxZDViOTRiMGFlYzZiYjViMWM0NGE5ZWVkZTlhZmEyOSIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;UMKM;Dir Pajak;-6,170152187;106,8041916;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
3954808;SINKOBE CITRA INDONESIA;PUSAT NIAGA ROXY MAS BLOK D1 NO 37 JL KH.HASYUIM ASHARI 125;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IldkbDd1WUlhSmRsK2ljcDB4cnRaOXc9PSIsInZhbHVlIjoicE9td1NHT1NxclJ2Qys4R1djWDl4dz09IiwibWFjIjoiY2NkMjhhZjRhNDZjZWVkODIyMWI4OTc1ZDkyNWU2YzBmODQ3MWQ2YTIyNTViYWNiMTVhZGMzNDVkY2I2NWNkYiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46900];;;31/12/2025;UMKM;Dir Pajak;-6,167463779;106,80513;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
3958953;GRAHA SERVICE INDONESIA;ITC ROXY MAS 1, LANTAI 4 NO.1216, JL. KH. HASYIM ASHARI 125, JAKARTA;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlpZeFNhN1l0b2RlTTJuVWdkcmNXbVE9PSIsInZhbHVlIjoiNVk3K1NqcXJnR1VYSWRMNVkzU0NZQT09IiwibWFjIjoiZjg2NTNjMzEzYzJlN2M2NTFiZTZkY2JiN2RjNmU4ZDI1MWE3ODUzNDBhODZhM2Y5NmFhODMyZTllYzc1MzdjMSIsInRhZyI6IiJ9;Tidak Ditemukan;;;;;31/12/2025;UMKM;Dir Pajak;-6,1669146;106,8034375;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
3965134;ARMADA PERKASA MOBILINDO;RT 010 RW 002;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImtURENsaExhd3lybEtvdVZtNWgybXc9PSIsInZhbHVlIjoiZlRBSUVQNko2MHdVQ1d5TTdhY1c1UT09IiwibWFjIjoiZWZiNGJlN2VjZTQ4ZDE4NzcxY2U3MTJiNDM4N2RkY2Q4YjM0NzkxOTVlYjViM2FkNjNhODIzMGI2M2M1NzhhZiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 45101];;;26/10/2025;UMKM;Dir Pajak;-6,1758509;106,8100391;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
3966474;GARANSI SELULER INDONESIA;RUKO ROXY MAS BLOK D3/19 JL KH.H.ASHARI;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IkZDYUtLaTYzL05wYi9uZHp3aTJVUVE9PSIsInZhbHVlIjoiRVc0eURwczBjTkRHMUorTU5zWmJiZz09IiwibWFjIjoiYTUzNDgzODlkNjAwYTMwM2NkZWExMjhmNTFhMmI3OTc0MTIwMmVkOWE4OTFkNDBhNmNmNGUxNWViNzgwN2Y0MyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47412];;;26/10/2025;UMKM;Dir Pajak;-6,168054;106,8046328;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
3973843;DATA DIGITAL INOVASI;JL. BIAK NO. 5I;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IkpkckpPZE0yV0Y4YmRzZFdURXVHSWc9PSIsInZhbHVlIjoiVDdmYWtLbWVTMFVnVlFWL1NFODJ0Zz09IiwibWFjIjoiMjFjMWQ0MTQ4ODUwODRiNGJjMGI2Y2YwMjczNjkxOWEyZGJmMGEzZmQwNzdlNmU0YzIyOTU2NTAzMGU1OWMyNyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: N, KBLI: 82301];;;26/10/2025;UMKM;Dir Pajak;-6,1707342;106,8083087;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
3999833;SCANINDO ALPHA ENGINEERING;JL MUSI;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlE2Y051Qjc2dzRkMGdRWFQ1TlZ4M2c9PSIsInZhbHVlIjoiZVZJWnhRNll1SjZ1Ym9UV2xFc2kvQT09IiwibWFjIjoiZGE2MDUwM2NiMWUyMjljZGNlNDY3YjUyOTQxZmZhMDFkMjUzZTYyZjQ3MzY5ZDJiOGQwMWFmMjRjYTNhZTFkOSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46900];;;26/10/2025;UMKM;Dir Pajak;-6,1745392;106,8092379;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4001812;MANDALA MITRATAMA;KOMPLEK RUKO ROXY MAS BLOK C2 NO. 12 JL KH HASYIM ASHARI;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IldUOU1HeVBRS2J0ZjFYSUthbkpnMmc9PSIsInZhbHVlIjoiUnk5cUE5bUF6SHExb2FTYjV4KzRWZz09IiwibWFjIjoiY2E2ZjNjMWUxODlmNDI5NjhjZDc4OTkyNGQyZWE1NzQwZTMyYzRkM2E1MmMzYjc3YzZmMmE1Yzg4YTFiMjE5NSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: S, KBLI: 96990];;;26/10/2025;UMKM;Dir Pajak;-6,1675271;106,8046592;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4009759;BARA KUSUMA INDAH;JL.MUSI NO.40-E, CIDENG;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InluM0ZvYzFRYU5BMkJhbldwZ2ErK1E9PSIsInZhbHVlIjoiSzhqTENFRGxKNEdxNE9DOFEzMUlQZz09IiwibWFjIjoiNWU4NTI0NGU0NDAyZTg4MjNhOTNmZDFhYWMxYjhkOWRjNTMwOGUyMjZiYmZiMGUyMzc4MGUzMGVhZTkwMzdmNyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46900];;;26/10/2025;UMKM;Dir Pajak;-6,172896;106,809374;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4025864;PUTRA MANDIRI SUKSES SEJATI;KOMP.ROXY MAS BLOK.D-3/8 JL.KH.HASYIM ASHARI 125, CIDENG;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlNhdjA2WHJ0a1NWa2drUE5jWGlsdWc9PSIsInZhbHVlIjoiTHNqNjBISDNQQUNUNzA3MDhPSE5nQT09IiwibWFjIjoiZmI1OGViNDZlOTkxYmQxZDVkZGIxYjAyNWQwYTM5Y2U0NTBjZDkzZWVmZGI5ZDQyYjg2NWYyYmY3ZmRlNDk1MCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46900];;;26/10/2025;UMKM;Dir Pajak;-6,1667509;106,8029048;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4033673;SUMADI;JL.KH.HASYIM ASHARI NO.125 ROXY MAS BLOK C4/28, CIDENG;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjZmbnlpU3phTFhpdVVyclI1cXk4dGc9PSIsInZhbHVlIjoiQ1daWGNIb1I0OGdUQ2lWNjg4ZDJwZz09IiwibWFjIjoiZmFlMzg0OTkwYTgxNjdjY2Q3NzhlMmM1Y2VhYmE3YmZkZTk1ZjQxMjM0Mjk2NzU2YzU1ZDk2OTAyNzNlZjhhYyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46900];;;26/10/2025;UMKM;Dir Pajak;-6,1691282;106,8030777;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4035035;BINACIPTA WARNAPRIMA;JL. TERNATE NO. 26 B, CIDENG;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImZrM1pPL25hYnFqenZQbkVoMVBsQkE9PSIsInZhbHVlIjoiSWlQZEMyaE1sM3VGTzRaWVIyTHJKQT09IiwibWFjIjoiNzFmMjU4NDdiNzk2ZTJkMTdlYjhkOWZlMjI2NDY2N2JlMWMxNmM5Y2EwZTY1YTBhYTRlZDVmNGMwYzU1Zjk4MiIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;UMKM;Dir Pajak;-6,168605804;106,8063889;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4035378;KHATULISTIWA EKA DHARMA;JL. JATIBARU RAYA NO. 56 A;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlVUL2NFTFQ3YStNNitXR1dYYVVHNmc9PSIsInZhbHVlIjoiTTRxTnBBL2RUNkZIcjdrdERmbTJMQT09IiwibWFjIjoiNjliZjkwN2RiNGJmY2U2NTUxNjk4NzcwZjA5NmRkYWQwZjhjNzZiMzQyYmUxZTE5YjMyY2RkOWFhZGExMDkyZiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46900];;;26/10/2025;UMKM;Dir Pajak;-6,1669366;106,803416;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4036752;INDO ENERGI LOMBOK;KOMPLEK RUKO ROXY MAS JL  KH. HASYIM ASHARI 125;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InZWS1VLdWZwNnY3Y2lONEU1R29YeWc9PSIsInZhbHVlIjoiN2NYd251TSsraXAzb0MwV1F0RFJOdz09IiwibWFjIjoiNjAyMDc4YjE5MjRhYzdlODRjNzI2N2Q2ZmJhY2FlNzMxYmExNTU3NTE3YzJiZWVmNzE3MDJhZjBhYjRlMzk5YSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: D, KBLI: 35111];;;26/10/2025;UMKM;Dir Pajak;-6,168509;106,8042795;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4037796;DINAMIKA USAHATAMA;WISMA ABADI LT.4 JL KYAI CARINGIN;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InlBd3hvRW1nQWF5RWlFQTJyRXhJc2c9PSIsInZhbHVlIjoiUHJ5SVU3bC9ZU2t4eEFRSEZkQVlJUT09IiwibWFjIjoiYzRkZmM0MDUxNWMyYmYyMTBmNGU2NDc3NzhhMWFlYTg2NDBmYmNkZDk1ZGYwMmEyNTY4ZjlhODE5NzQzZTlkMiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46900];;;26/10/2025;UMKM;Dir Pajak;-6,1667509;106,8029048;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4045337;ARMADA TOUR AND TRAVEL;NEW ARMADA GROUP LT. 2, JL TANAH ABANG II;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImcwUkZaMjZ0NjlGN3VJbG5YdFcyT0E9PSIsInZhbHVlIjoiZnUzbDNlUVN3YmtJV0pOeDZmUHcyQT09IiwibWFjIjoiMmQxZGU3MzI2YmI0ZDc5NWNkN2M4NTlkN2ViNjJlZDg4MmJiNmE1NTg2OWM5MGYwYjVhMThhM2QzMzc2OThjZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: N, KBLI: 79121];;;26/10/2025;UMKM;Dir Pajak;-6,1758523;106,8099691;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4048390;GIWANG KANAKA;JL BATANGHARI;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlFNN3AvQjVYN2dNVjAvQ256L2FnSWc9PSIsInZhbHVlIjoiaGs3NThqVTc0NFNqeWZkdmhtaVRmdz09IiwibWFjIjoiZGQxYzk2ZmY3NWZlZjc5ZTBlYWZlNjNjMDZmOGE4ZmMwZDFkZDFjZjViYWU5Nzg3MWI1MWQxNmU5M2Y1OGVjNyIsInRhZyI6IiJ9;Aktif;;"[Kegiatan Usaha: -, Kategori: G, KBLI: 46900]; [Kegiatan Usaha: -, Kategori: -, KBLI: 26513]";;;26/10/2025;UMKM;Dir Pajak;-6,1744798;106,8092233;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4075723;EKAPRIMA SUKSES SEJATI;PUSAT NIAGA ROXY MAS BLOK D3 NO.8, JL.KH.HASYIM ASHARI 125, CIDENG;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InRhb01wT3N0SS8xRmJqMUlZQVBTMlE9PSIsInZhbHVlIjoiaitxSC83NXRxN1Q4RTJIZjUvMWRSQT09IiwibWFjIjoiYThmMjQ1MGFjODZjZDk0ZjU4Mzc2MTEyNGEwNDEyMTdjNGJkYTY2YjFmNTZmZTE2NjM2ZTM4MGQ2M2UyOWQwMyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46900];;;26/10/2025;UMKM;Dir Pajak;-6,1691282;106,8030777;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4083851;VIVA PRIMA BERJAYA;TANAH ABANG 2;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Imh4Q0RPL0ROdUZrWnB4eFdqUTRaS3c9PSIsInZhbHVlIjoiMkFLWm5iNHJXYjAwdUJ1ZDVDQnFEdz09IiwibWFjIjoiNzE4MWJiMzZmNWFiMjRmN2NmNTI3MWFiNjYwNWE1ZjQxZjYwMDMzMGM0N2FkNGE3N2ExNWU3YmEyNzQxYjI3OCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47192];;;26/10/2025;UMKM;Dir Pajak;-6,1754097;106,8145985;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4085273;DINAMIKA BERKAH SOLUSINDO;JALAN TANAH ABANG I;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlU0d3pVdVFXU0tscWd2U2I5cDdHeGc9PSIsInZhbHVlIjoiTm1sbkZTVlZ0dDFHS3pXQTJyeXlvZz09IiwibWFjIjoiNTc1ZWUwYmEwMDUwYWUyY2QzYTVlOTFmYjdhZjdkMGQ2Y2NhMmVjNzNmZjA3NTZmZWM0Zjg2MTk2ZWJjMGFmYSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46900];;;26/10/2025;UMKM;Dir Pajak;-6,1715057;106,8102769;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4096711;DUA CAHAYA GEMILANG;JL KANDANGAN;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IklqbEVoaGlLcUtyamM4OVJaZ0FRV0E9PSIsInZhbHVlIjoiaVhkVFdjQklLckRna3c1VVlEQlZMQT09IiwibWFjIjoiNmEwMTQxYzI4MGRlOTVjMmQyMWY3ZWNhZDM5MGRkYTEyNWYzYzFhM2RkNmQ5Y2Y3YTJmZGI1MDcxM2QxMzY4ZCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46900];;;26/10/2025;UMKM;Dir Pajak;-6,1711846;106,8057853;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4112676;SUKSES PRIMA MANDIRI;JL.KH.HASYIM ASHARI 125 ITC ROXY MAS BLOK D3 NO.3 NO. RT. 000 RW. 000;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Imt2ME9qOGdFUzQyczlMTDR1SWVmOFE9PSIsInZhbHVlIjoiNitRaFRhY3dKaW1xaWhSNFB1TDFSdz09IiwibWFjIjoiZGQzNDQ4ZDcwMzk1ZjE2MjViYWE2ZDU5MmQyZjFmNWY2YWNmMDJhYTY4MzQyMWM5OTE5YmQwNWNmYTNiYTBjYyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46900];;;31/12/2025;UMKM;Dir Pajak;-6,1669146;106,8034375;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
4118337;CENTURINDO JAYA;JL. KH.HASYIM ASHARI 125 ROXY MAS BLOK C.4 NO.24, CIDENG;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImNvRE43N0lDQVNCWWllb0RLTHBza0E9PSIsInZhbHVlIjoiakRoVFh2OHdPa1YvdkFlWTdZWjRtUT09IiwibWFjIjoiYTcwNTNmYjBjZDUyMDQ0MjhjNWJhODljZjIyNzMzMzFjYWQwYWVkN2ExOTAwOGY0ZTAwZDNiMjRiMzQ1NWY2OSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 47412];;;31/12/2025;UMKM;Dir Pajak;-6,166276932;106,8027649;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
